dataset_id,Data providers,Contact Organizations,Total Occurrences
c71e6631-9b46-4a6c-9f6c-d9352ddc64d8,"['International Seabed Authority', 'China Ocean Mineral Resources Research and Development Association']","['China Ocean Mineral Resources Research and Development Association', 'International Seabed Authority', 'International Seabed Authority']",626
b349ea7c-5261-4c9b-8f21-e3959ef2a2b1,"['International Seabed Authority', 'Global Sea Mineral Resources']","['Global Sea Mineral Resources NV', 'International Seabed Authority', 'International Seabed Authority']",170
f41f0bd3-b456-4077-841c-2a068531ef22,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",1028
01715b55-1899-47f3-bc5b-0be841f0f378,"['International Seabed Authority', 'Deep Ocean Resources Development Co. Ltd.']","['Deep Ocean Resources Development Co. Ltd.', 'International Seabed Authority', 'International Seabed Authority']",213
9578bf3e-e213-49cd-9442-98dbe8e60248,"['International Seabed Authority', 'Government of the Republic of Korea']","['Government of the Republic of Korea', 'International Seabed Authority', 'International Seabed Authority']",30
6f017f69-5d59-4253-b73d-d9338cc51646,"['Bundesanstalt für Geowissenschaften und Rohstoffe (BGR) in Hannover', 'International Seabed Authority']","['Federal Institute for Geosciences and Natural Resources of Germany', 'International Seabed Authority', 'International Seabed Authority']",561
39b479a3-639e-48d2-9287-cc2580124e11,"[""Institut Français de Recherche pour l'Exploitation de la Mer, IFREMER, Centre de Brest"", 'International Seabed Authority']","[""Institut français de recherche pour l'exploitation de la mer"", 'International Seabed Authority', 'International Seabed Authority']",806
5c0e6a1c-adce-40ca-88c5-f1dfb1e650f9,"['International Seabed Authority', 'Interoceanmetal Joint Organization']","['Interoceanmetal Joint Organization', 'International Seabed Authority', 'International Seabed Authority']",84
849672a8-cde1-4884-9281-66588e9a6c7d,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",734
0806f576-7862-463c-b4ba-54a53341be45,"['International Seabed Authority', 'Ocean Mineral Singapore Pte. Ltd.']","['Ocean Mineral Singapore Pte. Ltd.', 'International Seabed Authority', 'International Seabed Authority']",171
2d332d86-1801-4651-8643-706a15f2d5da,"['International Seabed Authority', 'Ocean Mineral Singapore Pte. Ltd.']","['Ocean Mineral Singapore Pte. Ltd.', 'International Seabed Authority', 'International Seabed Authority']",661
6051c79d-459f-4ca0-bb99-dd9f21c0d188,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",1017
7a5cbf67-fbe0-4828-85a5-52b629d01d4f,"['International Seabed Authority', 'Government of the Republic of Korea']","['Government of the Republic of Korea', 'International Seabed Authority', 'International Seabed Authority']",50
4f60cfa3-fc7a-4b0d-9dc6-bb5c6480ee3b,"['International Seabed Authority', 'Ocean Mineral Singapore Pte. Ltd.']","['Ocean Mineral Singapore Pte. Ltd.', 'International Seabed Authority', 'International Seabed Authority']",96
4f456f07-e000-427c-b68e-df1b40cb7661,"['International Seabed Authority', 'Government of the Republic of Korea']","['Government of the Republic of Korea', 'International Seabed Authority', 'International Seabed Authority']",1024
78abd3fb-c9be-4b02-86ee-5eacd05e9d32,"['Bundesanstalt für Geowissenschaften und Rohstoffe (BGR) in Hannover', 'International Seabed Authority']","['Federal Institute for Geosciences and Natural Resources of Germany', 'International Seabed Authority', 'International Seabed Authority']",481
8c536d29-506c-49e3-8332-28818f175c79,"[""Institut Français de Recherche pour l'Exploitation de la Mer, IFREMER, Centre de Brest"", 'International Seabed Authority']","[""Institut français de recherche pour l'exploitation de la mer"", 'International Seabed Authority', 'International Seabed Authority']",740
a1a5ab3e-81c3-42d4-8655-d1a0f3543b4d,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",579
bb0b9375-c875-4cb6-8889-6f783e1015be,"['International Seabed Authority', 'Nauru Ocean Resources Inc.']","['Nauru Ocean Resources Inc.', 'International Seabed Authority', 'International Seabed Authority']",79490
10a11d60-4d61-4a54-9479-2083e1554699,[],"['Japan Oil, Gas and Metals National Corporation', 'International Seabed Authority', 'International Seabed Authority']",0
8b12af24-e616-43ed-8b04-99dd44a2a670,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",78
fd7ade64-1931-4542-a92f-2b9d56ee295f,"['Bundesanstalt für Geowissenschaften und Rohstoffe (BGR) in Hannover', 'International Seabed Authority']","['Federal Institute for Geosciences and Natural Resources of Germany', 'International Seabed Authority', 'International Seabed Authority']",1022
c6750ab6-0fd2-42c1-a3b6-b60db9f23e51,"['International Seabed Authority', 'China Ocean Mineral Resources Research and Development Association']","['China Ocean Mineral Resources Research and Development Association', 'International Seabed Authority', 'International Seabed Authority']",283
46494f1d-4f49-4ef0-ad10-ab09a8544b84,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",8
bf61e5ae-4fac-47f5-b744-d083fdb9be72,"['International Seabed Authority', 'China Ocean Mineral Resources Research and Development Association']","['China Ocean Mineral Resources Research and Development Association', 'International Seabed Authority', 'International Seabed Authority']",35
90455921-40e0-4c52-b40c-dc0992588569,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",689
6c444d85-e355-46a9-939f-6b2dc6ac9def,"['International Seabed Authority', 'Interoceanmetal Joint Organization']","['Interoceanmetal Joint Organization', 'International Seabed Authority', 'International Seabed Authority']",80
779199d7-d691-41e5-aa38-4acd4e8098f6,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",678
98b7293e-6e24-43c8-aac9-8972913008ee,"['International Seabed Authority', 'Japan Oil, Gas and Metals National Corporation']","['Japan Oil, Gas and Metals National Corporation', 'International Seabed Authority', 'International Seabed Authority']",22
b42e9179-87a6-4686-a358-057d3e624c85,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",9782
15efe174-2943-4915-b36e-7af39c873951,"['International Seabed Authority', 'Interoceanmetal Joint Organization']","['Interoceanmetal Joint Organization', 'International Seabed Authority', 'International Seabed Authority']",282
ca8c19c6-9f5b-45f9-b2cf-fd820d2e2ccc,"['International Seabed Authority', 'Government of the Republic of Korea']","['Government of the Republic of Korea', 'International Seabed Authority', 'International Seabed Authority']",210
fe970815-6a9a-48f7-8f05-8c88bacec4b0,"[""Institut Français de Recherche pour l'Exploitation de la Mer, IFREMER, Centre de Brest"", 'International Seabed Authority']","[""Institut français de recherche pour l'exploitation de la mer"", 'International Seabed Authority', 'International Seabed Authority']",4932
bba269b5-ecf9-439b-99b0-c928383a48d9,"['International Seabed Authority', 'Japan Oil, Gas and Metals National Corporation']","['Japan Oil, Gas and Metals National Corporation', 'International Seabed Authority', 'International Seabed Authority']",24
0aa9762f-8b38-4515-bd49-f287a4feffd5,"['Bundesanstalt für Geowissenschaften und Rohstoffe (BGR) in Hannover', 'International Seabed Authority']","['Federal Institute for Geosciences and Natural Resources of Germany', 'International Seabed Authority', 'International Seabed Authority']",279
663dd815-b795-45d3-95e7-04293f7f0b5e,"['International Seabed Authority', 'China Ocean Mineral Resources Research and Development Association']","['China Ocean Mineral Resources Research and Development Association', 'International Seabed Authority', 'International Seabed Authority']",122
37c58fe5-2b79-41c4-a296-65c8129fc193,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",396
04080bb2-fd9e-4b44-8cda-b6db6157ea9e,"['International Seabed Authority', 'UK Seabed Resources Ltd.']","['UK Seabed Resources Ltd. ', 'International Seabed Authority', 'International Seabed Authority']",2434
48beeea5-60d5-4e11-ad3c-754a4a814da9,"['International Seabed Authority', 'Japan Oil, Gas and Metals National Corporation']","['Japan Oil, Gas and Metals National Corporation', 'International Seabed Authority', 'International Seabed Authority']",71
82a0b489-1b56-4810-a97c-b2866ca0e901,"['Australian Institute of Marine Science, Townsville', 'James Cook University, Townsville', 'CSIRO National Collections and Marine Infrastructure']","['TropWATER, James Cook University', 'TropWATER, James Cook University', 'Australian Institute of Marine Science (AIMS)', 'TropWATER, James Cook University', 'CSIRO National Collections and Marine Infrastructure Data Centre', '']",64313
b91be453-493d-473d-9f1f-370bf651e6ec,['CSIRO National Collections and Marine Infrastructure'],"['CSIRO National Collections and Marine Infrastructure Data Centre', 'CSIRO National Collections and Marine Infrastructure Data Centre', 'CSIRO National Collections and Marine Infrastructure Data Centre', 'CSIRO National Collections and Marine Infrastructure Data Centre']",62
98861cd3-daf5-4da9-9eca-d442d652750d,"['CSIRO Oceans and Atmosphere Information and Data Centre, Hobart', 'The University of Western Australia', 'Commonwealth Scientific and Industrial Research Organisation ', 'CSIRO National Collections and Marine Infrastructure']","['University of Western Australia (UWA)', 'CSIRO Oceans and Atmosphere', 'University of Western Australia (UWA)', 'University of Western Australia (UWA)', 'CSIRO National Collections and Marine Infrastructure Data Centre', 'CSIRO', '']",20606
bba874cd-919e-4e4c-86c7-c69aa38ad4a7,"['Bureau of Ocean Energy Management of the US Department of the Interior', 'Ocean Tracking Network', 'East Coast Biologists, Inc', 'Florida Fish and Wildlife Conservation Commission', 'Georgia Aquarium', 'Georgia Aquarium ', 'Georgia Aquarium Inc', 'Georgia Department of Natural Resources', 'Georgia Department of Natural Resources: Coastal Resources Division', 'Harbor Branch Oceanographic Institute', 'Kennedy Space Center Ecological Program &amp; Integrated Mission Support Services', 'North Carolina Division of Marine Fisheries', 'Ocean Tracking Network', 'South Carolina Department of Natural Resources']","['Ocean Tracking Network', 'Ocean Tracking Network', 'Florida Fish and Wildlife Conservation Commission', 'Georgia Aquarium', 'Georgia Aquarium', 'Georgia Aquarium', 'Bureau of Ocean Energy Management', 'Bureau of Ocean Energy Management', 'Bureau of Ocean Energy Management', 'Bureau of Ocean Energy Management', 'South Carolina Department of Natural Resources', 'East Coast Biologists, Inc', 'Harbor Branch Oceanographic Institute', 'Georgia Department of Natural Resources: Coastal Resources Division', 'Florida Fish and Wildlife Conservation Commission', 'Georgia Department of Natural Resources', 'Kennedy Space Center Ecological Program &amp; Integrated Mission Support Services', 'Kennedy Space Center Ecological Program &amp; Integrated Mission Support Services', 'Kennedy Space Center Ecological Program &amp; Integrated Mission Support Services', 'Kennedy Space Center Ecological Program &amp; Integrated Mission Support Services', 'Florida Fish and Wildlife Conservation Commission', 'North Carolina Division of Marine Fisheries', 'Georgia Aquarium Inc', 'Georgia Aquarium ', 'Georgia Aquarium Inc', 'Bureau of Ocean Energy Management']",76
338c41fb-0296-4be8-89fe-c5bb1057ef34,"['Duke University', 'Wageningen Marine Research']","['Wageningen Marine Research, University of Wageningen', 'Wageningen Marine Research, University of Wageningen', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Wageningen Marine Research, University of Wageningen', '']",165
029e5f38-0b14-4818-bc52-db51e2d7df3d,"['U.S. Geological Survey HQ', 'Texas A&amp;M University', 'Woods Hole Oceanographic Institute']","['Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Woods Hole Oceanographic Institute', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'Texas A&amp;M University', 'U.S. Geological Survey', 'U.S. Geological Survey']",868
046f49f7-1607-42c7-930b-cf2d450333b7,"['Cégep de Rimouski', 'Observatoire Global du Saint Laurent', 'Université du Québec à Rimouski']","['Université du Québec à Rimouski', 'Cégep de Rimouski', 'Université du Québec à Rimouski', 'Cégep de Rimouski', 'Université du Québec à Rimouski', 'Cégep de Rimouski', 'Université du Québec à Rimouski', 'Cégep de Rimouski', 'Observatoire Global du Saint Laurent']",20511
